X,Y,area real,Soccer,Basketball,Tennis,Ruins,ArtInstall,NGO,Government,Diplomatic,Coworking,Company,ArtGallery,Restaurant,Hotel,Cafe,Worship,Museum,Theatre,Hospital,University,School,clusterID
3951864,4011170,2678,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951874,4011166,2678,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951665,4011042,1206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
3951652,4011045,1482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
3949480,4015194,16895,2,0,4,0,1,0,0,2,0,0,0,62,19,15,4,0,0,0,1,0,0
3949483,4015151,22560,1,0,4,0,1,1,1,2,0,0,0,65,19,15,4,0,0,0,1,0,0
3949453,4015076,17696,1,0,1,0,1,2,1,2,0,0,0,63,23,15,5,0,0,0,0,0,2
3950026,4015173,22692,0,0,6,0,0,2,0,1,0,0,0,60,21,24,3,1,2,1,1,0,2
3949992,4015114,26733,0,0,5,0,0,2,0,1,0,0,0,73,23,22,5,1,2,1,1,0,2
3951978,4011403,3705,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3951918,4011384,3587,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3951882,4011393,4097,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3951894,4011271,3555,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951921,4011261,3045,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3951879,4011299,3195,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3952087,4011332,3015,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3951916,4011064,1512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
3951998,4011514,5359,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,6
3951985,4011422,3570,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3951932,4011450,4104,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3953554,4012846,15500,0,0,2,0,1,1,0,2,0,1,1,4,1,4,3,2,0,1,5,0,7
3954221,4012887,7371,0,0,0,0,0,0,1,1,0,0,0,2,0,5,0,0,0,1,1,0,6
3953768,4012935,11590,0,0,2,0,1,0,0,1,0,1,0,4,0,5,2,1,0,1,3,0,7
3953741,4012927,11580,0,0,2,0,1,0,0,1,0,1,0,4,0,5,2,1,0,1,3,0,7
3953710,4012973,10915,0,0,2,0,1,0,0,1,0,1,0,3,0,5,2,1,0,2,3,0,7
3954163,4012947,5289,0,0,0,0,0,0,1,0,0,0,0,3,0,5,2,0,0,1,1,0,6
3954154,4013001,6806,0,0,0,0,0,0,1,0,0,0,0,3,0,5,1,0,0,1,1,0,6
3954179,4012998,6765,0,0,0,0,0,0,1,0,0,0,0,4,0,5,1,0,0,1,1,0,6
3954156,4012989,7790,0,0,0,0,0,0,1,0,0,0,0,3,0,5,1,0,0,1,1,0,6
3954158,4012979,5248,0,0,0,0,0,0,1,0,0,0,0,3,0,5,1,0,0,1,1,0,6
3954175,4012973,7181,0,0,0,0,0,0,2,0,0,0,0,3,0,5,1,0,0,1,1,0,6
3954186,4012973,6216,0,0,0,0,0,0,2,0,0,0,0,3,0,5,1,0,0,1,1,0,6
3954179,4012988,6972,0,0,0,0,0,0,1,0,0,0,0,4,0,5,1,0,0,1,1,0,6
3954191,4012943,7872,0,0,0,0,0,0,1,0,0,0,0,3,0,5,1,0,0,1,1,0,6
3954138,4012965,5208,0,0,0,0,0,0,2,0,0,0,0,3,0,5,2,0,0,1,1,0,6
3954204,4012943,7770,0,0,0,0,0,0,1,0,0,0,0,3,0,5,1,0,0,1,1,0,6
3954098,4012949,5289,0,0,0,0,0,0,1,1,0,0,0,3,0,5,2,0,0,1,1,0,6
3953756,4013035,9130,0,0,2,0,1,0,0,0,0,0,0,2,0,5,2,1,0,2,2,0,6
3953743,4013063,9845,1,0,2,0,1,0,0,0,0,0,0,1,0,5,3,0,0,2,2,0,6
3953719,4013029,9774,1,0,2,0,1,0,0,0,0,0,0,3,0,5,2,1,0,2,2,0,6
3953656,4013062,7865,1,1,2,0,1,0,0,0,0,0,0,2,0,5,3,1,0,2,3,0,1
3953642,4013067,10248,1,1,2,0,0,0,0,1,0,0,0,2,0,5,3,1,0,2,3,0,1
3953358,4013064,9516,1,1,2,0,0,2,0,1,0,1,1,1,2,2,4,1,0,1,5,0,7
3953376,4013056,11346,1,1,2,0,0,2,0,1,0,1,1,1,2,2,3,1,0,1,5,0,7
3954068,4013089,7436,0,0,0,0,0,0,1,0,0,0,0,3,0,5,1,0,0,1,1,0,6
3954050,4013101,5502,0,0,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,1,1,0,6
3954034,4013102,7920,0,0,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,1,1,0,6
3954040,4013056,7958,0,0,0,0,0,0,1,0,0,0,0,2,0,5,2,0,0,1,1,0,6
3953934,4013058,8784,0,0,0,0,0,0,1,0,0,0,0,2,0,5,2,0,0,1,0,0,6
3953472,4013162,11078,1,1,2,0,0,1,0,1,0,0,1,2,1,4,3,1,0,1,4,0,7
3953973,4013121,6900,0,0,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,1,1,0,6
3953941,4013135,7701,0,0,0,0,0,0,1,0,0,0,0,3,0,6,1,0,0,2,1,0,6
3953649,4013206,7884,1,1,2,0,0,0,0,0,0,0,0,4,1,5,3,0,0,2,1,0,1
3953945,4013204,8150,0,0,0,0,0,0,1,0,0,0,0,7,0,7,1,0,0,2,1,0,6
3950486,4014340,17172,0,0,0,0,0,0,5,0,0,0,0,12,10,10,8,1,1,0,0,0,0
3949645,4014563,40176,0,0,1,0,1,3,1,2,0,1,0,57,22,23,7,0,0,0,1,0,2
3949740,4014656,44000,0,0,1,0,1,4,1,2,0,1,0,62,27,26,6,0,0,0,1,0,2
3950378,4014724,19551,0,0,0,0,0,2,4,1,0,0,0,30,19,18,8,2,2,1,2,0,2
3949954,4014733,22892,0,0,0,0,0,2,1,2,0,1,0,62,32,26,8,0,2,0,0,0,2
3953534,4013258,8568,1,1,2,0,0,0,0,0,0,0,0,3,1,5,3,0,0,1,2,0,1
3953544,4013248,7395,1,1,2,0,0,0,0,0,0,0,0,3,1,5,3,0,0,1,2,0,1
3953816,4013261,8478,1,1,0,0,0,0,1,0,0,0,0,7,1,7,2,0,0,2,0,0,6
3953278,4013183,13396,1,1,2,0,0,1,0,1,0,0,1,6,3,2,5,0,0,1,4,0,1
3953734,4013333,10498,1,1,0,0,0,0,1,0,0,1,0,6,1,6,3,0,0,2,0,0,5
3953753,4013333,10092,1,1,0,0,0,0,1,0,0,1,0,6,1,6,3,0,0,2,0,0,5
3953640,4013295,8160,1,1,1,0,0,0,0,0,0,1,0,5,1,5,3,0,0,2,0,0,5
3953551,4013272,8466,1,1,2,0,0,0,0,0,0,0,0,3,1,5,3,0,0,1,1,0,1
3953516,4013275,9204,1,1,2,0,0,0,0,0,0,0,0,3,1,5,5,0,0,1,1,0,1
3953490,4013272,10017,1,1,2,0,0,0,0,0,0,0,0,3,1,4,5,0,0,1,2,0,1
3953503,4013273,7102,1,1,2,0,0,0,0,0,0,0,0,3,1,5,5,0,0,1,2,0,1
3953792,4013298,10030,1,1,0,0,0,0,1,0,0,1,0,8,1,6,3,0,0,2,0,0,5
3953799,4013297,9744,1,1,0,0,0,0,1,0,0,1,0,8,1,6,3,0,0,2,0,0,5
3953391,4013281,8640,1,1,2,0,0,1,0,1,0,0,0,5,2,1,6,0,0,1,3,0,1
3953400,4013331,11542,1,1,2,0,0,1,0,0,0,0,0,7,2,1,5,0,0,1,1,0,1
3953839,4013436,14276,1,1,1,0,0,0,1,0,0,1,0,25,1,12,4,0,0,2,0,0,5
3953839,4013451,12628,1,1,1,0,0,0,2,0,0,1,0,25,1,12,4,0,0,2,0,0,5
3953771,4013420,8625,1,1,1,0,0,0,1,0,0,1,0,16,1,10,4,0,0,2,0,0,5
3953772,4013404,8978,1,1,1,0,0,0,1,0,0,1,0,13,1,9,3,0,0,2,0,0,5
3953699,4013414,9060,1,1,1,0,0,0,1,0,0,1,0,11,1,6,4,0,0,1,0,0,5
3953372,4013352,7729,1,1,2,0,0,1,0,0,0,0,0,6,2,2,5,0,0,1,1,0,1
3953378,4013368,8700,1,1,2,0,0,1,0,0,0,0,0,7,2,2,4,0,0,1,1,0,1
3953701,4013527,17750,1,1,1,0,0,0,1,0,0,1,0,18,1,9,5,0,0,1,0,0,5
3953719,4013538,11396,1,1,1,0,0,0,1,0,0,1,0,20,1,9,5,0,0,1,0,0,5
3953736,4013529,13275,1,1,1,0,0,0,1,0,0,1,0,22,1,10,5,0,0,1,0,0,5
3953823,4013516,11726,1,1,1,0,0,0,2,0,0,1,0,27,1,10,5,0,0,1,0,0,5
3953840,4013468,20750,1,1,1,0,0,0,2,0,0,1,0,26,1,12,4,0,0,1,0,0,5
3953771,4013493,11324,1,1,1,0,0,0,1,0,0,1,0,24,1,11,5,0,0,1,0,0,5
3953379,4013571,9975,1,1,0,0,0,0,0,0,0,1,1,14,1,5,6,0,0,1,0,0,5
3953431,4013633,10915,1,1,0,0,1,0,0,0,0,1,1,15,1,3,6,0,0,1,0,0,5
3953314,4013866,9792,1,1,0,0,2,0,0,0,0,1,1,23,3,4,7,0,0,0,0,0,5
3953382,4013847,8710,1,1,0,0,2,0,0,0,0,1,1,20,1,2,7,0,0,1,0,0,5
3952918,4012696,6916,0,0,3,0,0,2,1,1,0,1,1,5,1,0,3,1,0,0,3,0,7
3952905,4012693,7350,0,0,3,0,0,2,1,1,0,1,1,5,1,0,3,0,0,0,3,0,7
3952895,4012693,7802,0,0,2,0,0,2,1,1,0,0,1,5,1,0,3,0,0,0,3,0,8
3952867,4012693,8370,0,0,1,0,0,2,1,1,0,0,1,6,1,0,3,0,0,0,2,0,8
3952968,4012699,10192,0,0,3,0,0,2,1,1,0,1,1,4,1,0,3,1,0,0,5,0,7
3950366,4014798,21714,0,0,0,0,0,2,4,1,0,0,0,30,18,18,6,2,2,2,2,0,2
3950715,4014922,15904,0,0,0,0,0,1,4,2,2,0,3,14,8,3,6,2,2,4,4,0,7
3950315,4014916,23572,0,0,0,0,0,2,3,1,0,0,0,41,18,20,8,3,2,2,3,0,2
3950226,4014908,20416,0,0,0,0,0,2,2,1,0,0,0,50,24,22,7,1,2,1,2,0,2
3950703,4015014,11449,0,0,0,0,0,1,4,2,1,1,2,11,10,4,7,2,2,4,4,0,7
3950779,4015043,9700,0,0,0,0,1,1,4,2,2,1,2,7,7,3,7,2,1,4,4,0,7
3950766,4015081,9800,0,0,0,0,1,1,4,2,1,1,2,8,6,4,6,2,1,4,4,0,7
3950059,4015058,21909,0,0,0,0,0,2,0,1,0,0,0,71,25,25,6,1,2,1,3,0,2
3950398,4015206,14756,0,0,1,0,1,1,1,0,0,0,0,28,13,11,5,2,3,3,3,0,7
3950567,4015380,10360,0,0,1,0,1,0,1,0,0,1,1,10,6,5,2,1,1,3,2,0,7
3950374,4015383,8976,0,0,2,0,1,0,1,0,0,0,0,21,4,11,4,1,1,2,2,0,0
3950467,4015345,10836,0,0,2,0,1,0,1,0,0,0,0,17,4,9,4,2,1,3,3,0,7
3953589,4011705,10608,0,0,0,0,0,3,2,0,0,0,0,18,0,3,3,0,1,1,1,0,8
3953635,4011744,11648,0,0,0,0,0,3,2,0,0,0,0,18,0,3,3,0,1,1,1,0,8
3953709,4011942,15576,0,0,0,0,0,3,4,0,0,0,0,18,1,4,3,0,1,1,0,0,0
3950535,4014401,19488,0,0,0,0,0,0,5,1,0,0,0,13,11,9,7,1,2,0,1,0,0
3950566,4014461,21500,0,0,0,0,0,1,4,1,0,0,0,15,11,8,7,1,2,0,1,0,0
3950779,4015193,11397,0,0,0,0,1,1,2,2,0,1,2,8,10,6,3,1,1,4,4,0,7
3950802,4014852,13490,0,0,0,0,0,1,3,2,2,0,3,9,6,3,6,2,0,3,4,0,7
3955165,4013720,4161,1,0,1,0,1,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,5
3955260,4013716,3330,1,0,1,0,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,5
3955280,4013722,2688,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955249,4013796,2756,1,0,1,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,5
3955235,4013789,3540,1,0,1,0,1,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,5
3955211,4013799,3510,1,0,1,0,1,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,5
3955220,4013781,3600,1,0,1,0,1,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,5
3955108,4013747,6000,1,0,1,0,1,0,1,0,0,2,0,4,0,2,3,0,0,0,0,0,5
3955269,4013751,2316,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955261,4013766,2292,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955293,4013760,2832,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955283,4013780,2868,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955298,4013787,2856,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955308,4013769,2856,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955323,4013777,2607,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5
3955264,4013803,2628,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955308,4013823,2080,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955293,4013818,2977,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955279,4013809,2444,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955256,4013819,2561,1,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5
3955240,4013815,3405,1,0,1,0,1,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,5
3955226,4013807,3525,1,0,1,0,1,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,5
3955329,4013882,2015,1,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,5
3955255,4014013,2720,1,0,0,0,1,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,5
3955268,4014018,3712,1,0,0,0,1,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,5
3955284,4013973,2310,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,5
3955216,4014067,3735,1,0,0,0,1,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,5
3955214,4014091,3942,1,0,0,0,1,0,0,0,0,1,0,2,0,1,2,0,0,1,0,0,5
3955305,4014086,3816,1,0,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,5
3955318,4014065,3077,1,0,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,5
3955294,4014065,2890,1,0,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,5
3955271,4014067,2686,1,0,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,5
3955244,4014068,3791,1,0,0,0,1,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,5
3955323,4014083,3060,1,0,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,5
3955327,4014054,2550,1,0,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,5
3955235,4014216,3287,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3955247,4014211,3477,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3955260,4014181,3572,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3955246,4014184,3895,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3955232,4014188,4256,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3955220,4014194,4655,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3955208,4014203,4617,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3955199,4014214,4830,1,0,0,0,1,0,1,0,0,0,0,3,0,0,3,0,0,1,0,0,6
3955191,4014225,4494,1,0,0,0,1,0,1,0,0,0,0,3,0,0,3,0,0,1,0,0,6
3955219,4014227,4066,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,6
3955183,4014236,4968,1,0,0,0,1,0,0,0,0,0,0,3,1,1,4,0,0,1,0,0,6
3955176,4014248,4646,1,0,0,0,1,0,0,0,0,0,0,3,1,1,4,0,0,1,0,0,6
3955170,4014259,4669,1,0,0,0,1,0,0,0,0,0,0,3,1,1,4,0,0,1,0,0,6
3950787,4013478,6723,0,0,0,1,0,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,8
3950683,4013528,6345,0,0,0,1,0,1,0,1,0,0,0,5,0,0,4,0,0,0,0,0,8
3950690,4013548,6293,0,0,0,1,0,1,0,1,0,0,0,5,1,0,5,0,0,0,0,0,8
3950648,4013506,5724,0,0,0,0,0,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0,6
3950634,4013510,6225,0,0,0,0,0,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0,6
3950527,4013572,5600,0,0,0,0,0,1,0,0,0,0,0,3,1,0,5,0,0,0,0,0,8
3950703,4013592,7750,0,0,0,1,0,1,0,1,0,0,0,4,1,1,5,0,0,0,0,0,8
3950642,4013622,5992,0,0,0,1,0,1,0,1,0,0,0,5,1,1,5,0,0,0,0,0,8
3950569,4013629,5727,0,0,0,0,0,1,0,0,0,0,0,4,1,0,5,0,0,0,0,0,8
3950870,4013620,3432,0,0,0,1,0,0,0,1,0,0,0,3,0,1,5,0,0,0,0,0,8
3950527,4013664,5798,0,0,0,0,0,1,0,0,0,0,0,4,1,1,5,0,0,0,0,0,8
3950528,4013692,5226,0,0,0,0,0,1,0,0,0,0,0,4,1,1,5,0,0,0,0,0,8
3950439,4013678,6592,0,0,0,0,0,1,0,0,0,0,0,4,1,4,5,0,0,0,0,0,8
3950754,4013682,6534,0,0,0,1,0,0,0,1,0,0,0,4,1,2,5,0,0,0,0,0,8
3950823,4013686,2886,0,0,0,1,0,0,0,1,0,0,0,3,1,2,5,0,0,0,0,0,8
3950831,4013677,3250,0,0,0,1,0,0,0,1,0,0,0,3,1,2,5,0,0,0,0,0,8
3950836,4013688,3537,0,0,0,1,0,0,0,1,0,0,0,3,1,2,5,0,0,0,0,0,8
3951052,4013757,2808,0,0,0,2,0,0,0,1,0,0,0,3,0,1,4,0,0,0,0,0,8
3950502,4013695,5994,0,0,0,0,0,1,0,0,0,0,0,4,1,1,5,0,0,0,0,0,8
3950501,4013731,6075,0,0,0,0,0,1,0,0,0,0,0,4,1,1,5,0,0,0,0,0,8
3950501,4013713,6210,0,0,0,0,0,1,0,0,0,0,0,4,1,1,5,0,0,0,0,0,8
3950606,4013703,5538,0,0,0,0,0,1,0,0,0,0,0,4,1,2,5,0,0,0,0,0,8
3950835,4013705,3472,0,0,0,1,0,0,0,1,0,0,0,3,1,2,5,0,0,0,0,0,8
3951033,4013758,3000,0,0,0,2,0,0,0,1,0,0,0,3,0,1,4,0,0,0,0,0,8
3950501,4013749,6048,0,0,0,0,0,1,0,0,0,0,0,4,1,1,5,0,0,0,0,0,8
3950501,4013768,6244,0,0,0,0,0,1,0,0,0,0,0,4,1,2,5,0,0,0,0,0,8
3950501,4013786,6216,0,0,0,0,0,1,0,0,0,0,0,4,1,2,4,0,0,0,0,0,6
3950675,4013794,6608,0,0,0,1,0,0,0,1,0,0,0,3,1,2,6,0,0,0,0,0,8
3950702,4013746,6496,0,0,0,1,0,0,0,1,0,0,0,3,1,2,6,0,0,0,0,0,8
3950725,4013764,3267,0,0,0,1,0,0,0,1,0,0,0,4,1,2,6,0,0,0,0,0,8
3950859,4013782,3618,0,0,0,1,0,0,0,1,0,0,0,3,1,2,5,0,0,0,0,0,8
3950869,4013858,3393,0,0,0,1,0,0,0,1,0,0,0,5,1,2,4,0,0,0,0,0,8
3950519,4013842,6330,0,0,0,0,0,1,0,0,0,0,0,3,1,2,5,0,0,0,0,0,8
3950596,4013818,5642,0,0,0,0,0,1,0,0,0,0,0,3,1,2,4,0,0,0,0,0,6
3950606,4013845,6524,0,0,0,0,0,1,0,0,0,0,0,3,1,2,5,0,0,0,0,0,8
3950894,4013934,3741,0,0,0,1,0,0,0,1,0,0,0,4,1,2,5,0,0,0,0,0,8
3950894,4013919,4205,0,0,0,1,0,0,0,1,0,0,0,4,1,2,5,0,0,0,0,0,8
3950625,4013896,7006,0,0,0,0,0,0,0,0,0,0,0,3,1,2,7,0,0,0,0,0,8
3950530,4013895,7752,0,0,0,0,0,1,0,0,0,0,0,3,1,3,7,0,0,0,0,0,8
3950372,4013869,7936,0,0,0,0,0,1,1,0,0,0,0,2,1,3,5,0,0,0,0,0,8
3950741,4013940,6748,0,0,0,1,0,0,0,0,0,0,0,4,1,2,7,0,0,0,0,0,8
3950558,4013994,8316,0,0,0,0,0,0,0,0,0,0,0,3,1,4,7,0,0,0,0,0,8
3950508,4013967,9000,0,0,0,0,0,1,0,0,0,0,0,3,1,4,7,0,0,0,0,0,8
3950825,4013959,4060,0,0,0,1,0,0,0,1,0,0,0,4,1,2,6,0,0,0,0,0,8
3950926,4014021,4455,0,0,0,1,0,0,0,1,0,0,0,3,1,2,6,0,0,0,0,0,8
3950655,4014020,6528,0,0,0,0,0,0,0,0,0,0,0,4,1,3,6,0,0,0,0,0,8
3950499,4014023,9126,0,0,0,0,0,0,2,0,0,0,0,2,1,5,7,0,0,0,0,0,8
3950480,4014025,9225,0,0,0,0,0,1,2,0,0,0,0,2,2,5,7,0,0,0,0,0,8
3950584,4014108,8651,0,0,0,0,0,0,1,0,0,0,0,3,1,4,8,0,0,0,0,0,8
3950847,4014140,5805,0,0,0,1,0,0,0,0,0,0,0,5,2,3,7,0,0,0,0,0,8
3950895,4014138,5371,0,0,0,1,0,0,0,0,0,0,0,5,2,3,6,0,0,0,0,0,8
3950566,4014168,10800,0,0,0,0,0,0,2,0,0,0,0,3,2,5,8,1,0,0,0,0,8
3950545,4014170,12103,0,0,0,0,0,0,3,0,0,0,0,3,3,7,8,1,0,0,0,0,8
3950607,4014142,9744,0,0,0,0,0,0,1,0,0,0,0,3,2,4,8,1,0,0,0,0,8
3950748,4014200,8229,0,0,0,0,0,0,0,0,0,0,0,4,2,4,8,1,0,0,0,0,8
3950728,4014160,8246,0,0,0,0,0,0,0,0,0,0,0,3,2,4,8,1,0,0,0,0,8
3950765,4014177,8200,0,0,0,0,0,0,0,0,0,0,0,4,2,4,8,1,0,0,0,0,8
3950574,4014245,10700,0,0,0,0,0,0,5,0,0,0,0,3,3,5,8,1,0,0,0,0,8
3950641,4014240,10863,0,0,0,0,0,0,4,0,0,0,0,3,3,4,10,1,0,0,0,0,8
3950725,4014280,10856,0,0,0,0,0,0,3,1,0,0,0,4,3,4,7,1,0,0,0,0,8
3950711,4014264,5715,0,0,0,0,0,0,3,1,0,0,0,4,2,4,7,1,0,0,0,0,8
3950670,4014241,11280,0,0,0,0,0,0,3,0,0,0,0,4,2,4,10,1,0,0,0,0,8
3950679,4014216,9135,0,0,0,0,0,0,2,0,0,0,0,4,2,4,10,1,0,0,0,0,8
3950509,4014276,14160,0,0,0,0,0,0,5,0,0,0,0,5,5,9,7,1,0,0,0,0,0
3950630,4014292,12428,0,0,0,0,0,0,4,1,0,0,0,5,3,4,9,1,0,0,0,0,8
3950595,4014292,11342,0,0,0,0,0,0,4,0,0,0,0,4,3,5,9,1,0,0,0,0,8
3950840,4014287,11088,0,0,0,0,0,0,1,1,1,0,1,4,3,3,6,1,0,0,0,0,8
3950731,4014295,11086,0,0,0,0,0,0,3,1,0,0,0,5,3,4,6,1,0,0,0,0,8
3950847,4014370,8178,0,0,0,0,0,1,3,1,2,0,1,4,3,3,6,1,0,0,1,0,7
3950440,4013751,7688,0,0,0,0,0,1,0,0,0,0,0,5,1,2,4,0,0,0,0,0,6
3951318,4013411,3429,1,0,0,1,0,0,0,1,0,0,0,3,0,0,7,0,0,0,1,0,8
3951378,4013415,2835,1,0,0,1,0,1,0,1,0,0,0,2,0,0,9,0,0,0,1,0,8
3950977,4013470,4872,1,0,0,1,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,8
3950944,4013478,5825,1,0,0,1,0,0,0,1,0,0,0,3,0,0,6,0,0,0,0,0,8
3951418,4013516,3944,1,0,0,2,0,1,0,1,0,0,0,2,0,0,9,0,0,0,1,0,8
3951293,4013485,2938,1,0,0,1,0,0,0,1,0,0,0,3,0,0,7,0,0,0,1,0,8
3951298,4013469,3718,1,0,0,1,0,0,0,1,0,0,0,3,0,0,7,0,0,0,1,0,8
3951288,4013470,2886,1,0,0,1,0,0,0,1,0,0,0,3,0,0,7,0,0,0,1,0,8
3951221,4013480,6318,1,0,0,1,0,0,0,1,0,0,0,3,0,0,7,0,0,0,1,0,8
3951309,4013481,2964,1,0,0,1,0,0,0,1,0,0,0,3,0,0,7,0,0,0,1,0,8
3951051,4013514,6496,1,0,0,1,0,0,0,1,0,0,0,3,0,1,6,0,0,0,0,0,8
3951496,4013575,4704,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951457,4013544,4031,1,0,0,2,0,1,0,1,0,0,0,2,0,0,9,0,0,0,1,0,8
3951541,4013556,4292,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951546,4013589,3472,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951562,4013585,4020,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951589,4013582,3480,1,0,0,2,0,1,0,0,0,0,0,2,0,1,8,0,0,0,1,0,8
3951581,4013589,4410,1,0,0,2,0,1,0,0,0,0,0,2,0,1,8,0,0,0,1,0,8
3951219,4013596,3564,1,0,0,2,0,0,0,1,0,0,0,3,0,1,6,0,0,0,1,0,8
3951216,4013583,3645,1,0,0,2,0,0,0,1,0,0,0,3,0,1,6,0,0,0,1,0,8
3951451,4013538,3422,1,0,0,2,0,1,0,1,0,0,0,2,0,0,9,0,0,0,1,0,8
3951485,4013641,3944,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951565,4013625,3277,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951601,4013614,3915,1,0,0,1,0,1,0,0,0,0,0,2,0,1,7,0,0,0,1,0,8
3951559,4013614,3510,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951390,4013612,3960,1,0,0,2,0,1,0,1,0,0,0,3,0,1,9,0,0,0,1,0,8
3951448,4013612,3060,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951447,4013633,4140,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951434,4013639,2900,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
