X,Y,area real,Soccer,Basketball,Tennis,Ruins,ArtInstall,NGO,Government,Diplomatic,Coworking,Company,ArtGallery,Restaurant,Hotel,Cafe,Worship,Museum,Theatre,Hospital,University,School,ID,clusterID
3954897,4014948,9440,0,0,0,0,2,0,0,0,0,0,0,14,0,4,1,0,0,0,0,0,522440,7
3954612,4015031,8037,0,0,0,0,0,0,0,0,0,0,0,22,0,2,1,0,0,0,0,0,746757,7
3954857,4014966,5586,0,0,0,0,2,0,0,0,0,0,0,20,0,5,1,0,0,0,0,0,654493,7
3954611,4015041,8236,0,0,0,0,0,0,0,0,0,0,0,23,0,2,1,0,0,0,0,0,777200,7
3954831,4015126,4884,0,0,0,0,1,0,0,0,0,0,0,18,0,4,1,0,0,0,0,0,590128,7
3954819,4015126,5588,0,0,0,0,1,0,0,0,0,0,0,18,0,4,1,0,0,0,0,0,590172,7
3954823,4015102,6525,0,0,0,0,1,0,0,0,0,0,0,19,0,4,1,0,0,0,0,0,603630,7
3954800,4015107,6200,0,0,0,0,1,0,0,0,0,0,0,23,0,5,1,0,0,0,0,0,671000,7
3954858,4015184,4160,0,0,0,0,1,0,0,0,0,0,0,15,0,3,1,0,0,0,0,0,440672,7
3954825,4015166,5838,0,0,0,0,1,0,0,0,0,0,0,17,0,4,1,0,0,0,0,0,578550,7
3951565,4014940,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,175435,3
3951613,4014964,744,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,162012,3
3951754,4014984,804,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,162060,3
3951766,4015066,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,124740,3
3951633,4015271,620,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,141910,3
3949480,4015194,3597,1,0,0,0,0,0,0,0,0,0,0,14,5,2,1,0,0,0,0,0,472923,7
3949512,4015211,4320,1,0,0,0,0,0,0,0,0,0,0,14,5,2,1,0,0,0,0,0,458624,7
3949483,4015151,5922,1,0,0,0,0,0,0,0,0,0,0,16,6,2,1,0,0,0,0,0,602616,7
3949453,4015076,6720,1,0,0,0,1,0,0,0,0,0,0,28,7,5,1,0,0,0,0,0,861180,7
3949611,4015162,4756,0,0,0,0,0,0,0,0,0,0,0,23,6,4,1,0,0,0,0,0,589293,7
3949566,4015179,4485,1,0,0,0,0,0,0,0,0,0,0,21,5,4,1,0,0,0,0,0,560703,7
3949597,4015177,5334,1,0,0,0,0,0,0,0,0,0,0,22,6,4,1,0,0,0,0,0,604254,7
3951106,4014883,2691,0,0,0,0,0,1,0,1,2,0,2,0,0,0,2,0,0,1,1,0,302013,6
3951059,4014906,3025,0,0,0,0,0,1,0,1,2,0,3,0,1,0,2,0,0,1,1,0,328425,6
3951115,4014886,2835,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,1,1,0,275898,6
3951194,4014852,2794,0,0,0,0,0,0,1,0,2,0,1,1,0,0,2,0,0,0,1,0,289058,6
3951133,4014912,2772,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,1,1,0,282576,6
3951179,4014907,1962,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,1,0,242658,6
3951081,4015045,2508,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,0,262618,6
3951043,4015010,2340,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,1,0,276620,6
3950802,4014852,3550,0,0,0,0,0,1,1,1,0,0,2,1,1,0,2,1,0,2,1,0,382400,0
3954374,4014176,4212,0,0,0,0,0,0,1,0,0,1,0,10,1,1,1,0,0,0,0,0,242918,8
3951174,4015212,1742,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,184756,8
3951089,4015172,1968,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,227488,8
3951104,4015167,2055,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,213285,8
3951007,4015252,2640,0,0,0,0,0,0,1,1,0,1,1,2,2,1,0,0,0,1,0,0,285320,8
3950993,4015254,2432,0,0,0,0,0,0,1,1,0,1,1,2,2,0,0,0,0,1,0,0,271073,8
3951054,4015230,2159,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,242590,8
3950978,4015233,1962,0,0,0,0,0,0,1,1,0,1,1,2,2,0,0,0,0,1,0,0,256950,8
3951036,4015204,1935,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,214515,8
3950995,4015385,2337,0,0,0,0,0,0,1,0,0,1,0,1,4,3,0,0,0,0,0,0,277894,8
3950784,4015414,2603,0,0,0,0,1,0,1,0,0,0,0,2,3,1,1,0,1,0,1,0,277951,6
3950809,4015348,2928,0,0,0,0,1,0,1,0,0,1,0,3,2,1,1,0,1,1,1,0,351888,8
3950998,4015277,2800,0,0,0,0,0,0,1,1,0,1,1,2,2,2,0,0,0,1,0,0,293300,8
3951012,4015325,2260,0,0,0,0,0,0,1,1,0,1,0,1,4,3,0,0,0,0,0,0,293620,8
3950930,4015513,2616,0,0,0,0,1,0,1,0,0,1,0,3,6,3,0,0,0,0,0,0,356544,8
3950889,4015506,3289,0,0,0,0,1,0,1,0,0,1,0,2,5,2,1,0,1,0,0,0,341987,8
3950938,4015448,2992,0,0,0,0,1,0,1,0,0,1,0,2,5,3,0,0,0,0,0,0,327580,8
3950918,4015446,2852,0,0,0,0,1,0,1,0,0,1,0,2,5,3,0,0,1,0,0,0,342493,8
3951016,4015627,2556,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,271152,3
3950929,4015599,2508,0,0,0,0,1,0,1,0,0,0,0,3,6,3,0,0,0,0,0,0,331782,1
3953655,4013902,1443,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,103792,8
3953722,4013901,1605,0,0,1,0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,0,0,124545,8
3953473,4013964,1404,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,99744,3
3953402,4013959,2002,0,0,0,0,1,0,0,0,0,0,1,6,0,1,1,0,0,0,0,0,116382,3
3953516,4013970,2750,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,91454,3
3953421,4014091,1326,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,117052,3
3953438,4014136,2044,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,130956,3
3953537,4014101,2750,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,103092,3
3953422,4014108,1586,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,121862,3
3953463,4014239,1700,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,172516,3
3955586,4014667,2720,0,0,0,0,0,0,0,0,0,1,0,6,0,2,2,0,1,0,0,0,195857,8
3955595,4014665,2941,0,0,0,0,0,0,0,0,0,1,0,6,0,2,2,0,1,0,0,0,195874,8
3955521,4014669,3504,0,0,0,0,0,0,0,0,0,1,0,5,0,2,2,0,1,0,0,0,184528,8
3955519,4014648,3552,0,0,0,0,0,0,0,0,0,1,0,4,0,2,2,0,1,0,0,0,184544,8
3955425,4014612,2534,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,1,0,0,161532,3
3955426,4014673,2944,0,0,0,0,0,0,0,0,0,1,0,4,1,2,2,0,0,1,0,0,184672,8
3955591,4014695,3040,0,0,0,0,0,0,0,0,0,1,0,6,0,2,1,0,1,0,0,0,189904,8
3955574,4014723,3434,0,0,0,0,0,0,0,0,0,1,0,7,0,2,1,0,1,0,0,0,201807,8
3955500,4014731,2992,0,0,0,0,0,0,0,0,0,1,0,6,0,2,1,0,1,0,0,0,201909,8
3955506,4014687,3904,0,0,0,0,0,0,0,0,0,1,0,5,0,2,2,0,1,0,0,0,190112,8
3955523,4014687,3587,0,0,0,0,0,0,0,0,0,1,0,6,0,2,2,0,1,0,0,0,202011,8
3955415,4014688,3120,0,0,0,0,0,0,0,0,0,1,0,4,1,2,2,0,1,1,0,0,190144,8
3955406,4014703,3750,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1,0,1,1,0,0,178305,8
3955448,4014717,3520,0,0,0,0,0,0,0,0,0,1,0,5,1,2,1,0,1,1,0,0,190224,8
3955360,4014707,2208,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,142716,3
3955580,4014769,3128,0,0,0,0,0,0,0,0,0,1,0,7,0,2,1,0,1,0,0,0,208114,8
3955591,4014764,2618,0,0,0,0,0,0,0,0,0,1,0,7,0,2,1,0,1,0,0,0,208131,8
3955523,4014768,2432,0,0,0,0,0,0,0,0,0,1,0,6,0,2,1,0,1,0,0,0,196128,8
3955484,4014752,2686,0,0,0,0,0,0,0,0,0,1,0,6,0,2,1,0,1,0,0,0,208437,8
3955451,4014779,3297,0,0,0,0,0,0,0,0,0,1,0,9,1,2,1,0,1,0,0,0,257523,8
3955410,4014749,4578,0,0,0,0,0,0,0,0,0,1,0,8,1,2,1,0,1,1,0,0,257628,8
3955688,4014876,3383,0,0,0,0,0,0,0,0,0,1,0,7,0,2,2,0,1,0,0,0,211021,8
3955666,4014885,3264,0,0,0,0,0,0,0,0,0,1,0,7,0,2,2,0,1,0,0,0,211038,8
3955643,4014893,3348,0,0,0,0,0,0,0,0,0,1,0,7,0,2,3,0,1,0,0,0,223470,8
3955615,4014901,3230,0,0,0,0,0,0,0,0,0,1,0,8,0,2,3,0,1,0,0,0,235904,8
3955581,4014866,3300,0,0,0,0,0,0,0,0,0,1,0,9,0,2,3,0,1,0,0,0,277640,8
3955428,4014832,4347,0,0,0,0,0,0,0,0,0,1,0,10,1,2,2,0,1,0,0,0,290582,8
3955552,4014843,4994,0,0,0,0,0,0,0,0,0,1,0,9,0,2,3,0,1,0,0,0,278124,8
3955349,4014853,4446,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,0,0,227646,3
3955380,4014834,3654,0,0,0,0,0,0,0,0,0,1,0,9,1,2,2,0,1,0,0,0,266028,8
3951808,4014380,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,52960,4
3951789,4014338,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42412,3
3951812,4014438,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,65808,4
3951799,4014437,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,65814,4
3951773,4014434,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,65820,4
3951782,4014415,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,54855,4
3951799,4014420,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,65832,4
3951786,4014405,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,54875,4
3951821,4014440,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,65856,4
3951919,4014420,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55000,3
3951868,4014461,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,77042,4
3951751,4014490,1280,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,113690,4
3951736,4014533,1224,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,136548,3
3951734,4014504,1512,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,136572,4
3951733,4014542,1846,0,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,147966,4
3951825,4014556,144,0,0,0,0,1,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,182128,4
3951914,4014506,840,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,136692,4
3951918,4014507,360,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,136728,4
3951754,4014667,18,0,0,1,0,1,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,217746,4
3951800,4014765,532,0,0,1,0,1,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,238374,4
3951776,4014755,817,0,0,1,0,1,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,238393,4
3951811,4014791,1387,0,0,1,0,1,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,246278,4
3951823,4014792,1140,0,0,0,0,1,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,246297,4
3951906,4014483,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,136899,4
3954786,4014140,1309,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,62587,3
3954786,4014152,1330,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,65051,3
3954962,4014166,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9317,3
3954931,4014166,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9318,3
3954931,4014205,332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18640,3
3954671,4014250,2002,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,105226,8
3954757,4014274,1220,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,95680,3
3954849,4014221,635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48570,3
3954841,4014233,920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48575,3
3954840,4014252,1104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,58296,3
3954923,4014363,732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,59904,3
3954868,4014370,960,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,83048,3
3954924,4014371,840,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,72695,3
3954975,4014397,875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,51960,4
3954908,4014420,1910,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,103950,4
3954899,4014387,1408,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,83176,3
3954871,4014378,1134,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,72793,3
3954898,4014375,1312,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,83200,3
3954973,4014378,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,41744,4
3954989,4014377,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,41748,4
3949009,4015462,1720,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,119824,3
3949015,4015441,1800,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,134811,3
3949044,4015401,3290,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,209762,3
3949062,4015440,2277,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,164868,3
3949040,4015419,2460,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,179868,3
3949196,4015493,1953,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134910,3
3949028,4015396,2652,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,179892,3
3948959,4015346,2952,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,179940,3
3948956,4015437,1421,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,105042,3
3948957,4015427,1752,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,120072,3
3948997,4015517,1768,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,121288,3
3951042,4012559,687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7008,3
3951289,4012685,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18865,3
3951055,4012642,1250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13495,3
3951128,4012625,1235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13505,3
3951153,4012596,1308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16242,3
3951009,4012664,1020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13625,3
3951024,4012657,1248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16356,3
3950876,4012636,1624,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19089,3
3951010,4012611,824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10912,3
3951004,4012593,804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10920,3
3950997,4012574,852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10924,3
3951093,4012890,1470,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24563,3
3951092,4012873,1638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24584,3
3951111,4012864,1728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28104,3
3951128,4012857,1776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28112,3
3951143,4012850,1589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24605,3
3951094,4012819,1722,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24626,3
3951071,4012828,1505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24633,3
3951062,4012810,1533,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24640,3
3950895,4012938,3016,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,51051,8
3954244,4013007,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18345,3
3954179,4013008,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25690,3
3954154,4013001,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29368,3
3954179,4012998,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29376,3
3954204,4012989,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25788,3
3954264,4013018,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25823,3
3954068,4013089,2197,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,52364,3
3954050,4013101,1572,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,48348,3
3954034,4013102,2340,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,52403,3
3954346,4013055,1295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28287,3
3954353,4013040,952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28301,3
3954313,4013024,1099,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28322,3
3954266,4013042,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32448,3
3954265,4013030,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28399,3
3954298,4013067,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24348,3
3954167,4013076,1440,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,48804,3
3954233,4013083,1230,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40790,3
3954163,4013175,2388,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,53400,3
3954099,4013140,2534,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,62370,3
3954136,4013192,2730,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,62412,3
3954124,4013178,2175,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,66885,3
3954223,4013175,2184,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,53556,6
3954220,4013162,2392,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,58032,6
3954249,4013182,3000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,53592,6
3954039,4013260,1830,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,71895,1
3954025,4013265,2475,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,71910,1
3954022,4013278,2760,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,72105,1
3953986,4013288,2262,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,62660,1
3953986,4013320,2353,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,67496,1
3954108,4013391,2970,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,82650,3
3954193,4013380,3564,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,1,0,101682,6
3954198,4013478,4238,0,0,0,0,0,0,2,0,0,0,0,12,1,3,1,0,0,0,1,0,156754,1
3949316,4014513,4482,0,0,1,0,0,2,1,0,0,0,0,1,0,2,2,0,0,0,1,0,209970,6
3949150,4014652,4620,0,0,0,0,1,2,1,0,0,0,0,2,5,2,1,0,0,0,0,0,274010,1
3949399,4014620,3045,0,0,1,0,1,2,1,0,0,0,0,5,3,3,1,0,0,0,1,0,363457,6
3952742,4013254,2227,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,90610,4
3951186,4014229,1111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,115291,3
3951102,4014401,1752,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,134748,3
3951101,4014420,1100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,123552,3
3950906,4014388,1547,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,146159,4
3950850,4014385,1480,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,112470,3
3950847,4014370,1551,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,123772,4
3949416,4013643,2110,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,72020,3
3949501,4013692,2290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74860,3
3949523,4013664,2170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74880,3
3949217,4013652,1484,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,52479,3
3949514,4013749,2205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69687,3
3949487,4013742,2178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69705,3
3949410,4013724,2240,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,77520,3
3949572,4013734,1926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69957,3
3949524,4013782,2088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72477,3
3953587,4014416,2394,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,0,0,0,192474,0
3953734,4014565,4408,0,0,0,0,3,1,0,1,0,0,5,9,0,2,1,1,0,1,0,0,435708,2
3953826,4014705,799,0,0,0,0,2,1,0,0,0,0,5,13,0,5,2,0,0,1,0,0,572554,2
3951217,4015094,1155,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,151778,3
3951117,4015099,2502,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,248454,3
3951178,4015098,1170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138040,3
3951177,4015036,1111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,152152,3
3950779,4015043,2100,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,3,2,0,292467,0
3950766,4015081,1800,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,3,2,0,250794,0
3950779,4015193,2096,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,2,1,0,228720,0
3952918,4012696,798,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17184,3
3952905,4012693,882,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17190,3
3952895,4012693,996,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17208,3
3952867,4012693,1116,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,17214,3
3952968,4012699,1372,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,20188,6
3953072,4012748,1918,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,0,40418,6
3953033,4012743,2240,0,0,0,0,0,1,1,1,0,0,1,1,1,0,2,0,0,0,1,0,40432,6
3953082,4012769,1860,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,0,48930,6
3953072,4012765,1778,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,0,45682,6
3953012,4012761,2119,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2,0,0,0,1,0,42445,6
3953048,4012762,1736,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,0,45738,6
3953060,4012762,2142,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,0,45752,6
3953081,4012792,2640,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,0,49035,6
3953070,4012797,2032,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,0,52320,6
3953071,4012781,1905,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,0,49065,6
3953004,4012785,2316,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,1,0,39288,6
3952988,4012783,1903,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,1,0,36025,6
3952974,4012781,1920,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2,0,0,0,1,0,39312,6
3953024,4012856,2408,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,1,0,46018,6
3953073,4012820,2992,0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,0,1,0,52624,6
3952988,4012810,1968,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,1,0,39672,6
